id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34203385,Habitación doble en el centre con baño privado,257990116,Valerie,Ciutat Vella,el Raval,41.37755,2.17505,Private room,70,1,48,2019-11-12,1.69,1,0,0,
34222206,Boutique Apartment in Barcelona,10582280,Mariscos,Eixample,la Dreta de l'Eixample,41.39942,2.17379,Entire home/apt,153,1,5,2019-05-13,0.17,4,72,3,HUTB-008086
34227106,Spacious room in a central and quiet area,49543565,Alejandro Y Josephen,Eixample,la Dreta de l'Eixample,41.39373,2.17223,Private room,61,1,18,2019-09-14,0.63,1,0,0,Exempt
34244888,Agradable Habitación para 1 ó 2 Personas.,236854575,Estefania,Gràcia,la Vila de Gràcia,41.40051,2.15612,Private room,80,1,9,2019-09-16,0.32,1,39,0,Exempt
34245110,Cozy double bedroom in the heart of Barcelona,51515027,Antonio,Eixample,Sant Antoni,41.38189,2.1626,Private room,30,2,35,2019-08-04,1.25,1,0,0,Exempt
34245488,Great Bedroom in Large Studio in Central Barcelona,93433349,John,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39919,2.15227,Private room,53,1,138,2021-08-22,5.57,3,203,73,Exempt
34248969,MIRÓ - Casa Mercader Barcelona,258578245,Casa Mercader,Eixample,l'Antiga Esquerra de l'Eixample,41.39172,2.1589,Entire home/apt,156,30,0,,,8,222,0,
34254426,Modern Villa with Pool in Barcelona 10 Rooms,258626123,Monica,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.4163,2.10976,Entire home/apt,640,32,1,2020-09-09,0.08,4,358,0,
34265442,Lovely place near Sagrada Familia MIN 32 NIGHTS!,224372816,Henrik,Eixample,el Fort Pienc,41.39576,2.18627,Entire home/apt,65,32,3,2019-11-18,0.22,11,81,1,HUTB-000906
34267107,Estudio apartamento cerca a plaza España,169532402,Sandra,Eixample,la Nova Esquerra de l'Eixample,41.38399,2.15116,Entire home/apt,50,3,6,2021-09-09,6,1,58,6,Exempt
34267933,AB Nou de Sant Francesc VI - Ref. GI2812,170716140,Robbie&K,Ciutat Vella,el Barri Gòtic,41.3788,2.17732,Entire home/apt,150,32,0,,,157,260,0,
34272000,Aragó -  Lovely and comfortable apt,101458186,Joaquin,Eixample,la Dreta de l'Eixample,41.39679,2.17314,Entire home/apt,127,1,57,2021-08-10,2.06,3,285,10,HUTB-007051
34272581,Loft By Coliseum EnjoyBCN Apartments,258725650,Coliseum,Eixample,la Dreta de l'Eixample,41.38767,2.1669,Entire home/apt,305,1,0,,,4,0,0,HUTB-007306
34272589,Deluxe Apt with Breakfast By Gracia EnjoyBCN Apts,258124938,Patio De Gracia,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40088,2.149,Entire home/apt,346,1,1,2021-07-30,0.68,4,364,1,HUTB-005075
34273688,Apt Superior with Breakfast By Gracia EnjoyBCN,258124938,Patio De Gracia,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39941,2.14793,Entire home/apt,366,1,0,,,4,345,0,HUTB-005089
34273731,Güell Long Term Apartment,258763670,Edith,Gràcia,Vallcarca i els Penitents,41.41285,2.13963,Entire home/apt,53,31,2,2021-08-31,0.08,1,4,1,
34274651,Apartment Deluxe By Dali EnjoyBCN Apts,258164953,Dali,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38386,2.1796,Entire home/apt,422,1,99,2021-09-07,3.57,3,353,29,HUTB-040323
34275181,Superior Apartment By Gaudi EnjoyBCN Apts,258720354,Gaudi,Eixample,la Sagrada Família,41.40627,2.17351,Entire home/apt,235,1,76,2021-08-24,3.04,4,361,28,HUTB-000314
34276094,Superior with Breakfast By Gaudi EnjoyBCN Apts,258720354,Gaudi,Eixample,la Sagrada Família,41.40541,2.17468,Entire home/apt,295,1,1,2021-07-26,0.63,4,361,1,HUTB-000314
34279029,Cozy and lovely apartment,243301834,Alessio,Eixample,la Sagrada Família,41.40658,2.17158,Entire home/apt,83,2,57,2020-03-08,2.16,3,81,9,HUTB-011600
34279951,3 bedrooms in Eixample-Sagrada família.,252351451,Mercè,Eixample,la Dreta de l'Eixample,41.40072,2.17132,Entire home/apt,50,30,5,2019-11-30,0.19,1,181,0,
34282555,"Apartamento gracia, barcelona centro",258827125,Jonatan,Gràcia,la Vila de Gràcia,41.4037,2.15935,Entire home/apt,95,31,0,,,1,90,0,
34295146,"Geneva, Friendly Rentals",102947901,Claudia,Eixample,l'Antiga Esquerra de l'Eixample,41.38528,2.15781,Entire home/apt,112,1,13,2021-08-21,0.61,42,342,7,HUTB-012022
34298199,Apt Superior by Coliseum EnjoyBCN Apartments,258725650,Coliseum,Eixample,la Dreta de l'Eixample,41.38767,2.1669,Entire home/apt,348,1,2,2019-12-02,0.08,4,334,0,HUTB-005143
34298556,Grandeluxe Apartment  by Coliseum EnjoyBCN Apts,258725650,Coliseum,Eixample,la Dreta de l'Eixample,41.38767,2.1669,Entire home/apt,728,1,22,2021-08-10,0.87,4,269,6,HUTB-003555
34298679,Apartment Deluxe by Coliseum EnjoyBCN Apts,258725650,Coliseum,Eixample,la Dreta de l'Eixample,41.38767,2.1669,Entire home/apt,348,1,7,2020-01-27,0.27,4,329,0,HUTB-005699
34300218,ALGUERA Apartments - 2 Bedroom Apartment for 6 pax,258951331,Alguera Sant Andreu,Sant Andreu,Sant Andreu,41.43855,2.19,Entire home/apt,106,1,19,2019-08-31,0.80,3,339,7,HUTB-007498
34302558,DALÍ - Casa Mercader Barcelona,258578245,Casa Mercader,Eixample,la Dreta de l'Eixample,41.39368,2.159,Entire home/apt,122,30,0,,,8,314,0,
34302718,Superior views and Breakfast by Gaudi Enjoy BCN,258720354,Gaudi,Eixample,la Sagrada Família,41.40942,2.17262,Entire home/apt,336,1,0,,,4,359,0,HUTB-004638
34303018,Apart. Superior with views by Gaudi EnjoyBCN Aprts,258720354,Gaudi,Eixample,la Sagrada Família,41.40541,2.17468,Entire home/apt,276,1,31,2021-08-21,1.16,4,359,15,HUTB-004639
34303605,Attic with balcony by Dalí EnjoyBCN Apartments,258164953,Dali,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38386,2.1796,Entire home/apt,442,1,5,2020-03-25,0.28,3,328,1,HUTB-040320
34304002,Apart. Deluxe with breakfast by Dalí EnjoyBCN Apts,258164953,Dali,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38386,2.1796,Entire home/apt,512,1,2,2019-07-12,0.08,3,353,0,HUTB-040324
34304675,Apartamento  Superior by Colon EnjoyBCN Apts,258723902,Colon,Ciutat Vella,el Barri Gòtic,41.37775,2.17867,Entire home/apt,456,1,55,2021-05-15,2.20,4,339,22,HUTB-003079
34304976,Apt Superior with breakfast by Colon EnjoyBCN Apts,258723902,Colon,Ciutat Vella,el Barri Gòtic,41.37775,2.17867,Entire home/apt,546,1,2,2020-01-26,0.10,4,339,0,HUTB-003079
34305195,Apartment Deluxe by Colon EnjoyBCN Apartments,258723902,Colon,Ciutat Vella,el Barri Gòtic,41.37775,2.17867,Entire home/apt,476,1,85,2021-08-12,3.12,4,341,20,HUTB-003080
34305408,Apt Deluxe with breakfast  by Colon EnjoyBCN Apts,258723902,Colon,Ciutat Vella,el Barri Gòtic,41.37775,2.17867,Entire home/apt,566,1,1,2020-08-03,0.07,4,341,0,HUTB-003080
34321060,BROSSA - Casa Mercader Barcelona,258578245,Casa Mercader,Eixample,la Dreta de l'Eixample,41.39373,2.15931,Entire home/apt,122,30,0,,,8,41,0,
34321474,GAUDÍ - Casa Mercader Barcelona,258578245,Casa Mercader,Eixample,la Dreta de l'Eixample,41.39169,2.16097,Entire home/apt,115,30,0,,,8,311,0,
34321677,CERDÀ - Casa Mercader Barcelona,258578245,Casa Mercader,Eixample,la Dreta de l'Eixample,41.39351,2.16027,Entire home/apt,115,30,1,2019-06-20,0.04,8,313,0,
34322451,MARISCAL - Casa Mercader Barcelona,258578245,Casa Mercader,Eixample,la Dreta de l'Eixample,41.39162,2.16109,Entire home/apt,138,30,1,2019-07-14,0.04,8,232,0,
34325154,"Loft ideal, luminoso, equipado, A/A,  remodelado",256964558,María Teresa & Elena,Horta-Guinardó,el Baix Guinardó,41.40963,2.17129,Entire home/apt,105,5,36,2020-02-23,1.34,1,0,0,HUTB-006839
34334927,1 Ecological Double room in Sagrada Familia!,102657816,Elisa,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40405,2.17076,Private room,57,1,67,2020-03-15,2.39,2,0,0,HUTB-022013
34337041,TÀPIES - Casa Mercader Barcelona,258578245,Casa Mercader,Eixample,la Dreta de l'Eixample,41.3933,2.16093,Entire home/apt,106,30,0,,,8,165,0,
34337452,PLENSA - Casa Mercader Barcelona,258578245,Casa Mercader,Eixample,l'Antiga Esquerra de l'Eixample,41.39148,2.1591,Entire home/apt,101,30,0,,,8,333,0,
34338030,2 Ecological Double room in Sagrada Familia!,102657816,Elisa,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40511,2.17089,Private room,52,1,66,2019-07-17,2.32,2,0,0,HUTB-022013
34340974,Stylish Studio next to la Rambla,21472437,Benjamin,Ciutat Vella,el Raval,41.37482,2.17528,Entire home/apt,49,31,43,2020-03-10,1.53,5,116,1,Exempt
34341390,"Spacious Duplex with a bright room ,firm bed...",3480802,Paul,Sant Martí,el Camp de l'Arpa del Clot,41.41151,2.17889,Private room,46,3,18,2019-07-08,0.65,1,0,0,Exempt
34346835,Be Barcelona - Downtown Life,40676061,Be Barcelona,Eixample,el Fort Pienc,41.39557,2.17953,Entire home/apt,58,1,1,2020-03-31,0.06,19,1,0,Exempt
34349554,The Penthouse Arts Barcelona,971768,Akira,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40807,2.21692,Entire home/apt,650,1,5,2019-09-22,0.19,9,0,0,HUTB-001823
34350037,"Cozy room for you in Barcelona, WiFi",134900194,Ekaterina,Sant Martí,el Besòs i el Maresme,41.41741,2.21582,Private room,26,4,7,2019-12-15,0.26,4,77,0,Exempt
34350861,Cosy centrical apartment next Passeo de Gracia,47171261,"Lina, Paola, Ana & Ezequiel",Eixample,la Dreta de l'Eixample,41.39528,2.1646,Entire home/apt,117,32,0,,,58,325,0,Exempt
34351456,Big bright room with private bathroom. Lovely roof,97660257,Marco,Gràcia,Vallcarca i els Penitents,41.41269,2.14886,Private room,65,2,3,2019-05-29,0.11,1,0,0,Exempt
34354034,"Comfortable, modern and central 2-bed, 2 bath.",168091065,Long Term Apartments,Ciutat Vella,el Raval,41.38532,2.16564,Entire home/apt,58,31,0,,,18,31,0,
34358181,Apt Deluxe con desayuno By Miro EnjoyBCN Apts,39328627,Enjoybcn,Eixample,Sant Antoni,41.38446,2.16231,Entire home/apt,849,1,3,2019-09-19,0.29,5,319,2,HUTB-009931
34358699,Apartment Superior by Miro EnjoyBCN Apts,39328627,Enjoybcn,Eixample,la Dreta de l'Eixample,41.39005,2.16509,Entire home/apt,579,1,52,2021-08-17,1.98,5,354,17,HUTB-009929
34359813,Relax with style in this modern studio,168091065,Long Term Apartments,Eixample,la Dreta de l'Eixample,41.39286,2.17687,Entire home/apt,44,31,0,,,18,182,0,Exempt
34359992,Habitación Individual. En Maragall por noches. 😴💤🛌,259402723,Mario,Horta-Guinardó,el Guinardó,41.42195,2.17628,Private room,15,2,116,2020-03-09,4.21,1,0,28,Exempt
34360356,Spacious 3 br apartment with terrace,130223809,Daiga,Gràcia,la Vila de Gràcia,41.40268,2.15702,Entire home/apt,66,32,3,2021-07-26,0.12,35,285,1,Exempt
34360365,Piso todo equipado y con terraza cerca las Ramblas,259406467,Apca,Eixample,l'Antiga Esquerra de l'Eixample,41.38641,2.16022,Entire home/apt,98,3,30,2020-02-22,1.09,5,11,6,HUTB-009615
34362628,Piso soleado con terraza en centro de Barcelona,259406467,Apca,Eixample,l'Antiga Esquerra de l'Eixample,41.3881,2.15821,Entire home/apt,139,4,26,2019-12-01,0.98,5,20,6,HUTB-009613
34362679,1. Light cozy room in the centre of Barcelona,259424317,Lyubov,Ciutat Vella,el Raval,41.38329,2.16585,Private room,18,2,44,2019-09-17,1.61,3,0,0,Exempt
34363160,Triple Room With Private Bathroom,19394205,Free Hostels,Eixample,la Nova Esquerra de l'Eixample,41.3886,2.14448,Hotel room,86,1,23,2021-08-18,0.82,13,277,21,AJ-000614
34364498,"Limpio, luminoso, equipado, comunicado, silencioso",99650333,Ana,Gràcia,la Vila de Gràcia,41.40234,2.1565,Entire home/apt,40,32,4,2020-03-18,0.15,1,244,0,
34365072,Habitación doble en  piso fantástico en Poble Sec!,66471939,Carmen,Eixample,Sant Antoni,41.37629,2.15903,Private room,81,5,0,,,1,0,0,Exempt
34378812,Modernist Market,16163954,Weflating,Eixample,Sant Antoni,41.37773,2.16381,Entire home/apt,132,1,11,2021-08-28,0.47,6,165,5,HUTB-010106
34380019,Casa Cosi - Eixample 3,35936647,Casa Cosi,Eixample,l'Antiga Esquerra de l'Eixample,41.38729,2.15795,Entire home/apt,352,3,26,2020-02-26,0.95,20,252,0,HUTB-004232
34380983,Trendy suites,16163954,Weflating,Eixample,Sant Antoni,41.37602,2.16282,Entire home/apt,162,1,5,2021-03-26,0.73,6,187,3,HUTB-010112
34386935,Sweet Room Near Center and Plaza Espanya,259595626,Electra,Sants-Montjuïc,el Poble Sec,41.37474,2.16118,Private room,60,3,17,2019-10-31,0.62,1,89,0,Exempt
34387007,Habitación doble muy céntrica y luminosa,94833392,Joan,Eixample,Sant Antoni,41.38208,2.16218,Private room,50,3,6,2019-10-21,0.22,1,0,0,Exempt
34390681,big doble and single bedroom for 3 peole in gracia,259619633,Carlos,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40616,2.16273,Private room,50,30,8,2019-06-02,0.29,2,365,0,Exempt
34392886,Piso comodo en Clot,504708,Christina,Sant Martí,el Camp de l'Arpa del Clot,41.40849,2.18418,Entire home/apt,118,1,0,,,1,0,0,Exempt
34410287,Gaudí,163299732,Maria,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40338,2.16267,Private room,39,1,2,2019-05-09,0.07,1,0,0,Exempt
34411429,A double bedroom in the Center,23737811,Elly,Sants-Montjuïc,Hostafrancs,41.37256,2.14416,Private room,150,3,1,2019-07-14,0.04,2,89,0,Exempt
34428966,Boqueria Market 22,5608910,Helena,Ciutat Vella,el Raval,41.37855,2.17112,Entire home/apt,475,2,1,2021-08-29,1,12,0,1,HUTB-013229
34435603,Double room in city center up to 2+2 people,259944993,Jordi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38979,2.17999,Private room,70,2,2,2019-06-23,0.07,1,0,0,Exempt
34436223,Pretty Single Room,13196667,Francisco,Eixample,l'Antiga Esquerra de l'Eixample,41.38321,2.15887,Private room,45,5,12,2019-08-28,0.45,1,0,0,Exempt
34437302,Alquiler a pocos minutos del centro de Barcelona,259960459,Sazu,Eixample,la Dreta de l'Eixample,41.38887,2.16903,Entire home/apt,85,3,1,2019-06-03,0.04,1,0,0,Hutb-154231
34439978,Habitación en Barcelona,191827843,Tony,Sant Martí,Sant Martí de Provençals,41.4126,2.19566,Private room,19,2,3,2019-07-21,0.11,2,193,0,Exempt
34445496,Habitacion grandes con cama de matrimonio,255173535,Angelica,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40761,2.1469,Private room,45,3,16,2019-07-04,0.57,1,78,1,Exempt
34457207,• Vegan Friendly apt - 300m to Sagrada Familia,38599113,Irene,Eixample,la Dreta de l'Eixample,41.39928,2.17078,Private room,35,1,81,2021-09-08,3.10,2,123,42,Exempt
34457900,Piso con soleada terraza-Cerca La Ramblas,259406467,Apca,Eixample,Sant Antoni,41.38435,2.16211,Entire home/apt,168,3,30,2021-08-31,1.14,5,20,7,HUTB-009611
34458284,Piso todo equipado y soleado cerca Las Ramblas,259406467,Apca,Eixample,l'Antiga Esquerra de l'Eixample,41.38399,2.16001,Entire home/apt,86,2,15,2019-09-23,0.57,5,12,7,HUTB-009618
34462670,Charming private room with beautiful balcony view.,120111668,Alejandra,Eixample,la Nova Esquerra de l'Eixample,41.37983,2.14635,Private room,39,1,7,2019-07-14,0.27,1,0,0,Exempt
34466420,"Authentic, Private Garden / Paseo de Gracia",260172468,Maria,Eixample,la Dreta de l'Eixample,41.39314,2.15995,Entire home/apt,128,4,57,2020-03-09,2.05,6,107,6,HUTB-003993
34466835,MODERNIST AND ELEGANT APARTMENT IN BCN CITY CENTER,250093014,B&F Granados,Eixample,la Dreta de l'Eixample,41.39561,2.16062,Entire home/apt,476,2,11,2019-11-08,0.46,13,112,0,HUTB-009139
34468159,Port VIII Apart centric in Parallel near Ramblas,4906099,Jordi,Sants-Montjuïc,el Poble Sec,41.3739,2.16864,Entire home/apt,116,7,31,2021-08-23,1.14,10,160,3,HUTB-465504
34471795,Habitación  privada cerca de la ramblas,259804642,David,Ciutat Vella,el Raval,41.37497,2.17329,Private room,55,3,1,2019-10-01,0.04,1,86,0,Exempt
34473686,Habitación doble en centro de Bcn con baño privado,218081995,Jesica,Sant Martí,el Camp de l'Arpa del Clot,41.41468,2.18086,Private room,28,1,3,2019-06-21,0.11,2,0,0,Exempt
34481075,Habitación cama doble en el corazón de Barcelona,260281929,José Manuel,Ciutat Vella,el Barri Gòtic,41.38324,2.17931,Private room,31,2,43,2019-10-25,1.54,2,0,1,Exempt
34487156,"Céntrico piso nuevo, muy luminoso y amplio",260323100,Jonatan Y Ana,Eixample,Sant Antoni,41.37625,2.15934,Entire home/apt,150,32,0,,,1,253,0,
34491259,"King Size Bed, Private Balcony, Close to the Beach",8028699,Phoebe,Sant Martí,el Parc i la Llacuna del Poblenou,41.39311,2.18986,Private room,25,2,2,2019-10-07,0.10,3,0,0,Exempt
34492738,Deluxe Apartment by Tallers EnjoyBCN Apartments,260130697,Tallers,Ciutat Vella,el Raval,41.38465,2.17012,Entire home/apt,645,1,12,2021-07-06,0.64,1,285,2,HUTB-001775
34493046,Deluxe Apartment by Tapies EnjoyBCN Apartments,260135707,Tapies,Eixample,la Dreta de l'Eixample,41.38944,2.16317,Entire home/apt,465,1,16,2019-09-22,0.60,1,338,0,HUTB-005132
34494181,Comfortable Patio,16163954,Weflating,Eixample,Sant Antoni,41.37811,2.1623,Entire home/apt,122,2,2,2021-08-16,0.50,6,140,2,HUTB-010113
34495209,Sunny Terrace 3A,16163954,Weflating,Eixample,Sant Antoni,41.37819,2.16275,Entire home/apt,161,2,3,2021-08-22,0.57,6,144,3,HUTB-010104
34496675,"Stylish Flat with Terrace / Sagrada Familia, Born",260172468,Maria,Eixample,el Fort Pienc,41.3974,2.17778,Entire home/apt,136,4,41,2021-09-08,1.74,6,135,10,HUTB-004729
34522508,Double room very centric! Close to Plaza catalunya,104271525,Cho,Ciutat Vella,el Raval,41.38398,2.16643,Private room,39,1,0,,,2,0,0,Exempt
34523402,Designer studio close to the beach,4006184,Vanesa And Daniel,Sants-Montjuïc,el Poble Sec,41.37151,2.16454,Entire home/apt,81,1,86,2021-08-22,3.27,1,301,39,HUTB-007365
34524484,Deluxe Apartment at city centre - EnjoyBCN Apts,260117024,Plaça Catalunya,Ciutat Vella,el Barri Gòtic,41.38531,2.17168,Entire home/apt,345,1,2,2020-12-08,2,1,337,2,HUTB-003294
34525397,Apartment with pool near the beach by EnjoyBCN,260134399,Marina,Sant Martí,la Vila Olímpica del Poblenou,41.39008,2.19179,Entire home/apt,590,1,15,2019-11-04,0.68,1,301,1,HUTB-003074
34529027,"NEW Apartment in Barceloneta, Barcelona.",147563504,Victor,Ciutat Vella,la Barceloneta,41.38205,2.19113,Entire home/apt,35,32,7,2020-02-29,0.26,1,222,2,
34532089,Iconic central  flat for couples/families,259186188,Militza,Ciutat Vella,el Barri Gòtic,41.37926,2.17959,Entire home/apt,100,31,2,2019-07-12,0.08,2,185,0,
34532256,Conoce Barcelona con una estancia acogedora,222186315,Johan,Horta-Guinardó,el Guinardó,41.42399,2.17514,Private room,35,1,2,2019-05-20,0.07,1,0,0,Exempt
34533087,Deluxe Apartment by Fira EnjoyBCN Apartments,260110823,Fira,Eixample,la Nova Esquerra de l'Eixample,41.38335,2.144,Entire home/apt,295,1,10,2019-09-15,0.37,1,349,0,HUTB-002094
34533463,PASSEIG DE GRACIA PALACE,1310304,Luis,Gràcia,la Vila de Gràcia,41.39906,2.15631,Entire home/apt,47,32,3,2019-10-01,0.11,64,72,0,Exempt
34541676,Confortable design room close to the beach,18008583,Miguel Angel,Sant Martí,el Parc i la Llacuna del Poblenou,41.3951,2.18904,Private room,43,4,49,2020-01-31,1.74,1,175,9,Exempt
34542785,Tamara’s sweet home,260628778,Tamar,Nou Barris,Vilapicina i la Torre Llobeta,41.4291,2.17739,Private room,33,1,24,2019-09-27,0.85,1,178,0,Exempt
34550300,VALLEY STUDIO 1,76728699,Barcelona Center,Horta-Guinardó,la Teixonera,41.42408,2.14813,Entire home/apt,55,30,0,,,3,0,0,
34550917,Valley Studio 2,76728699,Barcelona Center,Horta-Guinardó,la Teixonera,41.42398,2.1494,Entire home/apt,49,30,1,2019-11-28,0.05,3,0,0,
34550942,"Precioso, confortable piso 3 dormitorios Barcelona",40850325,Daniela,Sants-Montjuïc,el Poble Sec,41.37452,2.15981,Entire home/apt,48,31,1,2021-07-27,0.65,1,0,1,
34552880,Exquisite & historic flat with rooftop,180215498,Jordi,Gràcia,la Vila de Gràcia,41.39729,2.15642,Entire home/apt,180,2,64,2021-08-28,2.27,3,157,18,HUTB-004650
34554807,"Habitacion privada,plaza españa",260376181,Valeria,Sants-Montjuïc,la Font de la Guatlla,41.37129,2.14883,Private room,52,1,5,2020-01-02,0.18,1,365,0,Exempt
34555276,Private suite in an apartment,134738721,Ivan,Sant Andreu,Sant Andreu,41.43234,2.19202,Private room,25,3,16,2019-07-30,0.60,2,61,1,Exempt
34561786,o31 GREAT 2 BEDR. ACOMODIS APARTMENT RAMBLAS MONTH,1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.38073,2.17687,Entire home/apt,110,30,0,,,128,365,0,
34561879,Bright and spacious supercentric double room,197024588,Fernando,Eixample,Sant Antoni,41.37681,2.16538,Private room,36,2,26,2019-06-29,0.96,1,68,0,Exempt
34563034,Enjoy Barcelona in a flat close to the beach,97773228,Jose Angel,Sant Martí,el Poblenou,41.40036,2.1959,Private room,37,1,51,2019-09-24,1.83,1,250,13,Exempt
34564384,Oasis penthouse in Sant Antoni Market,16163954,Weflating,Eixample,Sant Antoni,41.37621,2.16332,Entire home/apt,162,1,13,2021-07-11,2.05,6,140,13,HUTB-010114
34564909,Amazing terrace in Sant Antoni Market,16163954,Weflating,Eixample,Sant Antoni,41.37607,2.1626,Entire home/apt,183,1,8,2021-07-13,1.37,6,128,8,HUTB-010110
34570175,Spacious room up to 2+2 people in city center,260845170,Jordi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38975,2.17853,Private room,60,6,25,2020-02-26,0.96,1,0,0,Exempt
34572271,Habitacion doble en el corazón de Barcelona,28277242,Anaïs,Ciutat Vella,el Raval,41.37886,2.16745,Private room,55,2,37,2019-11-17,1.30,1,364,0,Exempt
